name,market_cap,url,symbol,price_btc,circulating_supply,price_usd
vSlice,3462160.36221,https://coinmarketcap.com/currencies/vslice/,VSL,1.117e-05,33390496.0334,0.103687
Social Send,3394214.62801,https://coinmarketcap.com/currencies/social-send/,SEND,1.14e-05,32074754.0966,0.105822
DCORP,3381771.36,https://coinmarketcap.com/currencies/dcorp/,DRP,4.501e-05,8094002.47,0.417812
CampusCoin,3359043.62511,https://coinmarketcap.com/currencies/campuscoin/,CMPCO,9.02859e-07,400796048.304,0.00838093
Pylon Network,3352525.92011,https://coinmarketcap.com/currencies/pylon-network/,PYLNT,0.00101906,354405.366846,9.45958
EverGreenCoin,3350360.37794,https://coinmarketcap.com/currencies/evergreencoin/,EGC,2.7094e-05,13321300.5675,0.251504
Bitswift,3347424.72148,https://coinmarketcap.com/currencies/bitswift/,SWIFT,9.283e-05,3884634.745,0.861709
Karbo,3335391.61169,https://coinmarketcap.com/currencies/karbo/,KRB,6.16066e-05,5832399.172,0.571873
Sense,3309978.7735,https://coinmarketcap.com/currencies/sense/,SENSE,2.84016e-06,125548234.86,0.0263642
XGOX,3260638.63252,https://coinmarketcap.com/currencies/xgox/,XGOX,1.67219e-07,2100615651.37,0.00155223
MicroMoney,3243700.30083,https://coinmarketcap.com/currencies/micromoney/,AMM,3.3446e-05,10447810.2369,0.310467
MyWish,3239962.51963,https://coinmarketcap.com/currencies/mywish/,WISH,1.85409e-05,18825061.5577,0.172109
Mercury Protocol,3215871.4907,https://coinmarketcap.com/currencies/mercury-protocol/,GMT,2.03417e-06,170309624.822,0.0188825
HunterCoin,3213011.6803,https://coinmarketcap.com/currencies/huntercoin/,HUC,1.532e-05,22593430.0,0.14221
Altcoin,3184856.69451,https://coinmarketcap.com/currencies/altcoin-alt/,ALT,0.00278544,123175.268484,25.8563
AudioCoin,3133585.70419,https://coinmarketcap.com/currencies/audiocoin/,ADC,3.79579e-07,889338925.553,0.0035235
BioCoin,3117055.50908,https://coinmarketcap.com/currencies/biocoin/,BIO,5.39611e-07,622288493.374,0.00500902
TrustPlus,3115499.30569,https://coinmarketcap.com/currencies/trustplus/,TRUST,1.046e-05,32086595.2637,0.0970966
Earth Token,3102435.78793,https://coinmarketcap.com/currencies/earth-token/,EARTH,1.62795e-06,205300250.0,0.0151117
Crave,3077630.18765,https://coinmarketcap.com/currencies/crave/,CRAVE,2.16289e-05,15328828.3724,0.200774
e-Gulden,2996864.4157,https://coinmarketcap.com/currencies/e-gulden/,EFL,1.92236e-05,16794237.0,0.178446
Tokenbox,2869324.49689,https://coinmarketcap.com/currencies/tokenbox/,TBX,2.78803e-05,11086905.8585,0.258803
TeslaCoin,2835593.64578,https://coinmarketcap.com/currencies/teslacoin/,TES,4.06e-06,75239432.752,0.0376876
StarterCoin,2829596.80021,https://coinmarketcap.com/currencies/startercoin/,STAC,1.74578e-06,174607188.931,0.0162055
Hat.Exchange,2815048.91754,https://coinmarketcap.com/currencies/hat-exchange/,HAT,0.000200146,1515186.0,1.85789
Ace,2806463.5385,https://coinmarketcap.com/currencies/ace/,ACE,3.27687e-05,9226325.0,0.30418
Rupaya,2786223.08312,https://coinmarketcap.com/currencies/rupaya/,RUPX,1.44994e-05,20701099.486,0.134593
Graft,2743699.29659,https://coinmarketcap.com/currencies/graft/,GRFT,1.76204e-06,167744693.0,0.0163564
Magi,2739486.53182,https://coinmarketcap.com/currencies/magi/,XMG,3.68126e-05,8016781.42514,0.341719
Origami,2682761.25024,https://coinmarketcap.com/currencies/origami/,ORI,6.839e-05,4225879.0,0.634841
EventChain,2680089.49847,https://coinmarketcap.com/currencies/eventchain/,EVC,9.2389e-06,31250497.0,0.0857615
TrezarCoin,2627609.57604,https://coinmarketcap.com/currencies/trezarcoin/,TZC,2.95728e-06,95718600.0,0.0274514
NobleCoin,2593124.10504,https://coinmarketcap.com/currencies/noblecoin/,NOBL,1.2e-07,2327926695.85,0.00111392
Rupee,2535837.2688,https://coinmarketcap.com/currencies/rupee/,RUP,1.12054e-05,24379300.0,0.104016
Zero,2519054.14262,https://coinmarketcap.com/currencies/zero/,ZER,9.038e-05,3002570.0,0.838966
PutinCoin,2499741.31096,https://coinmarketcap.com/currencies/putincoin/,PUT,6.34799e-07,424215596.961,0.00589262
Sexcoin,2488274.22714,https://coinmarketcap.com/currencies/sexcoin/,SXC,2.11267e-06,126880263.683,0.0196112
Obsidian,2487822.5,https://coinmarketcap.com/currencies/obsidian/,ODN,1.07203e-05,25000000.0,0.0995129
Interstellar Holdings,2428688.52651,https://coinmarketcap.com/currencies/interstellar-holdings/,HOLD,7.39938e-07,353593463.361,0.00686859
HireMatch,2414812.54235,https://coinmarketcap.com/currencies/hirematch/,HIRE,8.10698e-06,32088698.4843,0.0752543
PeepCoin,2404085.03656,https://coinmarketcap.com/currencies/peepcoin/,PCN,2.01062e-08,12880936120.3,0.000186639
United Crypto Community,2383369.60962,https://coinmarketcap.com/currencies/ucom/,UCOM,0.000199,1290225.80031,1.84725
808Coin,2367081.37466,https://coinmarketcap.com/currencies/808coin/,808,4.15131e-09,61426631166.4,3.85351e-05
Ignition,2363893.61498,https://coinmarketcap.com/currencies/ignition/,IC,0.000460913,552506.51865,4.27849
Vsync,2344823.97871,https://coinmarketcap.com/currencies/vsync-vsx/,VSX,1.57327e-06,160559293.535,0.0146041
LatiumX,2299785.72627,https://coinmarketcap.com/currencies/latiumx/,LATX,3.25977e-06,76002608.331,0.0302593
DigiPulse,2282798.86222,https://coinmarketcap.com/currencies/digipulse/,DGPT,0.000175327,1402641.39,1.6275
Magnet,2279221.04199,https://coinmarketcap.com/currencies/magnet/,MAG,9.8158e-06,25014306.2907,0.0911167
ChainCoin,2254987.59802,https://coinmarketcap.com/currencies/chaincoin/,CHC,1.608e-05,15107276.3073,0.149265
Ergo,2224228.428,https://coinmarketcap.com/currencies/ergo/,EFYT,0.000603099,397300.0,5.59836
Creativecoin,2219698.8156,https://coinmarketcap.com/currencies/creativecoin/,CREA,1.66679e-05,14346368.426,0.154722
Blocklancer,2187588.19944,https://coinmarketcap.com/currencies/blocklancer/,LNC,1.96157e-06,120140384.183,0.0182086
Qvolta,2176809.27128,https://coinmarketcap.com/currencies/qvolta/,QVT,3.32951e-05,7043163.04,0.309067
Kobocoin,2154563.08512,https://coinmarketcap.com/currencies/kobocoin/,KOBO,9.39692e-06,24700247.6845,0.0872284
IntenseCoin,2113118.17818,https://coinmarketcap.com/currencies/intensecoin/,ITNS,5.2863e-07,430625519.03,0.00490709
Blitzcash,2109938.85864,https://coinmarketcap.com/currencies/blitzcash/,BLITZ,5.482e-05,4146281.22553,0.508875
eBitcoin,2100491.1434,https://coinmarketcap.com/currencies/ebtcnew/,EBTC,1.19743e-05,18897126.0,0.111154
Condensate,2089668.36531,https://coinmarketcap.com/currencies/condensate/,RAIN,1.22272e-06,184110128.132,0.0113501
The Cypherfunks,2082106.53453,https://coinmarketcap.com/currencies/the-cypherfunks/,FUNK,4.71011e-09,47621157499.3,4.37223e-05
InPay,2042580.0,https://coinmarketcap.com/currencies/inpay/,INPAY,2.20043e-05,10000000.0,0.204258
BlitzPredict,2001087.98584,https://coinmarketcap.com/currencies/blitzpredict/,XBP,7.65037e-07,281780672.167,0.00710158
DigitalPrice,1984815.6442,https://coinmarketcap.com/currencies/digitalprice/,DP,1.08316e-05,19740374.0,0.100546
Capricoin,1976990.3048,https://coinmarketcap.com/currencies/capricoin/,CPC,0.000107021,1990045.0,0.99344
BiblePay,1965578.60163,https://coinmarketcap.com/currencies/biblepay/,BBP,3.35758e-07,630654115.574,0.00311673
Linx,1957692.98076,https://coinmarketcap.com/currencies/linx/,LINX,9.02132e-06,23377727.5,0.0837418
Ellaism,1954389.17039,https://coinmarketcap.com/currencies/ellaism/,ELLA,2.75262e-05,7648793.69744,0.255516
EtherSportz,1947652.5459,https://coinmarketcap.com/currencies/ethersportz/,ESZ,4.24592e-05,4941599.92769,0.394134
STRAKS,1920124.95691,https://coinmarketcap.com/currencies/straks/,STAK,5.21753e-05,3964530.00027,0.484326
Chronologic,1904804.52424,https://coinmarketcap.com/currencies/chronologic/,DAY,0.000300154,683649.420269,2.78623
Speed Mining Service,1901398.63226,https://coinmarketcap.com/currencies/speed-mining-service/,SMS,0.00195676,104680.087,18.1639
MarteXcoin,1895042.61711,https://coinmarketcap.com/currencies/martexcoin/,MXT,6.87084e-05,2971236.28418,0.637796
Tidex Token,1847749.89497,https://coinmarketcap.com/currencies/tidex-token/,TDX,2.09531e-05,9499999.46,0.1945
Coinlancer,1847293.20316,https://coinmarketcap.com/currencies/coinlancer/,CL,2.8161e-06,70666779.0,0.0261409
Indorse Token,1840168.32383,https://coinmarketcap.com/currencies/indorse-token/,IND,5.38214e-06,36832464.1233,0.0499605
UnbreakableCoin,1818243.91245,https://coinmarketcap.com/currencies/unbreakablecoin/,UNB,8.598e-05,2278150.0,0.798123
Tigereum,1807364.68358,https://coinmarketcap.com/currencies/tigereum/,TIG,1.34613e-05,14463893.0479,0.124957
Fantasy Cash,1794225.71897,https://coinmarketcap.com/currencies/fantasy-cash/,FANS,4.2e-05,4602101.0,0.389871
Bitzeny,1791572.15575,https://coinmarketcap.com/currencies/bitzeny/,ZNY,2.55245e-06,75614500.0,0.0236935
Yocoin,1788316.2056,https://coinmarketcap.com/currencies/yocoin/,YOC,1.71711e-06,112194700.277,0.0159394
Canada eCoin,1782197.89841,https://coinmarketcap.com/currencies/canada-ecoin/,CDN,1.97086e-06,97415544.2208,0.0182948
onG.social,1777631.11458,https://coinmarketcap.com/currencies/ongsocial/,ONG,7.5068e-06,25510218.6123,0.0696831
Unitus,1747095.25621,https://coinmarketcap.com/currencies/unitus/,UIS,3.2e-06,58815844.6098,0.0297045
Ethereum Movie Venture,1740895.38993,https://coinmarketcap.com/currencies/ethereum-movie-venture/,EMV,2.85598e-05,6566666.0,0.265111
Innova,1721272.98356,https://coinmarketcap.com/currencies/innova/,INN,6.122e-05,3028895.73445,0.568284
Cryptonite,1683785.34703,https://coinmarketcap.com/currencies/cryptonite/,XCN,4.4e-07,412250933.933,0.00408437
Embers,1655390.0,https://coinmarketcap.com/currencies/embers/,MBRS,3.56663e-06,50000000.0,0.0331078
Onix,1653690.5926,https://coinmarketcap.com/currencies/onix/,ONX,1.68e-06,106040474.296,0.0155949
Legends Room,1649576.0,https://coinmarketcap.com/currencies/legends-room/,LGD,8.88526e-05,2000000.0,0.824788
Jesus Coin,1647731.07832,https://coinmarketcap.com/currencies/jesus-coin/,JC,9.96524e-09,17812557938.9,9.25039e-05
Triaconta,1626017.32899,https://coinmarketcap.com/currencies/triaconta/,TRIA,0.000634663,276000.8027,5.89135
Nullex,1620761.46176,https://coinmarketcap.com/currencies/nullex/,NLX,4.31359e-06,40477041.6133,0.0400415
Photon,1616413.65479,https://coinmarketcap.com/currencies/photon/,PHO,7.6475e-09,22769885162.5,7.09891e-05
BitWhite,1605058.32693,https://coinmarketcap.com/currencies/bitwhite/,BTW,4.76002e-06,36325371.3184,0.0441856
Vulcano,1561203.55344,https://coinmarketcap.com/currencies/vulcano/,VULC,2.1e-07,800880059.834,0.00194936
LiteDoge,1534989.66928,https://coinmarketcap.com/currencies/litedoge/,LDOGE,1.10246e-08,14999215045.0,0.000102338
SagaCoin,1523253.20611,https://coinmarketcap.com/currencies/sagacoin/,SAGA,5.00295e-05,3279996.22338,0.464407
WandX,1518995.13964,https://coinmarketcap.com/currencies/wandx/,WAND,1.33647e-05,12244134.9651,0.124059
42-coin,1446340.37413,https://coinmarketcap.com/currencies/42-coin/,42,3.70979,41.99997021,34436.7
SkinCoin,1438078.60407,https://coinmarketcap.com/currencies/skincoin/,SKIN,1.75681e-06,88183483.0,0.0163078
Oceanlab,1430921.25,https://coinmarketcap.com/currencies/oceanlab/,OCL,3.31505e-06,46500000.0,0.0307725
VIVO,1427451.22923,https://coinmarketcap.com/currencies/vivo/,VIVO,8.34847e-05,1841970.0,0.774959
Shekel,1413975.26078,https://coinmarketcap.com/currencies/shekel/,JEW,1.53923e-06,98961049.0322,0.0142882
Deutsche eMark,1394464.39313,https://coinmarketcap.com/currencies/deutsche-emark/,DEM,3.98032e-06,37741370.7716,0.0369479
Farad,1384248.84986,https://coinmarketcap.com/currencies/farad/,FRD,1.1e-06,135565802.217,0.0102109
Universe,1378251.25474,https://coinmarketcap.com/currencies/universe/,UNI,6.6889e-06,22197350.5695,0.0620908
Bytecent,1376979.92367,https://coinmarketcap.com/currencies/bytecent/,BYC,6.989e-05,2122463.33213,0.648765
Kolion,1376592.70716,https://coinmarketcap.com/currencies/kolion/,KLN,0.000211695,700524.0,1.96509
IncaKoin,1367301.48146,https://coinmarketcap.com/currencies/incakoin/,NKA,1.00614e-08,14639688056.7,9.33969e-05
ELTCOIN,1350477.0,https://coinmarketcap.com/currencies/eltcoin/,ELTCOIN,1.61649e-06,90000000.0,0.0150053
Centra,1345495.6,https://coinmarketcap.com/currencies/centra/,CTR,2.13157e-06,68000000.0,0.0197867
PlatinumBAR,1330304.91883,https://coinmarketcap.com/currencies/platinumbar/,XPTX,0.000172599,830309.277879,1.60218
InflationCoin,1323757.73263,https://coinmarketcap.com/currencies/inflationcoin/,IFLT,3.18386e-09,44790092020.1,2.95547e-05
ProCurrency,1321603.28158,https://coinmarketcap.com/currencies/procurrency/,PROC,1.45101e-06,98119670.7755,0.0134693
Escroco,1313766.701,https://coinmarketcap.com/currencies/escoro/,ESC,6.569e-05,2154500.0,0.609778
SpeedCash,1310440.88,https://coinmarketcap.com/currencies/speedcash/,SCS,0.000302844,466150.0,2.8112
Woodcoin,1304545.73302,https://coinmarketcap.com/currencies/woodcoin/,LOG,1.749e-05,8035193.0536,0.162354
Numus,1286389.79049,https://coinmarketcap.com/currencies/numus/,NMS,5.03766e-05,2750876.85,0.467629
Argentum,1284443.41337,https://coinmarketcap.com/currencies/argentum/,ARG,1.46338e-05,9455491.44495,0.135841
NEVERDIE,1269793.46308,https://coinmarketcap.com/currencies/neverdie/,NDC,3.33605e-06,41004200.0,0.0309674
Miners' Reward Token,1255670.0,https://coinmarketcap.com/currencies/miners-reward-token/,MRT,1.35271e-05,10000000.0,0.125567
Megacoin,1229805.92783,https://coinmarketcap.com/currencies/megacoin/,MEC,3.57023e-06,37108068.7431,0.0331412
Global Cryptocurrency,1227394.22692,https://coinmarketcap.com/currencies/global-cryptocurrency/,GCC,1.7e-07,777791722.009,0.00157805
ArcticCoin,1207677.18759,https://coinmarketcap.com/currencies/arcticcoin/,ARC,5.25784e-06,24744086.1109,0.0488067
Dinastycoin,1193907.95934,https://coinmarketcap.com/currencies/dinastycoin/,DCY,7.92253e-08,1623434684.81,0.000735421
SmileyCoin,1183387.61215,https://coinmarketcap.com/currencies/smileycoin/,SMLY,4.91073e-09,25960250000.0,4.55846e-05
MAZA,1175570.21416,https://coinmarketcap.com/currencies/mazacoin/,MZC,1.2e-07,1055345279.88,0.00111392
Emphy,1142350.49859,https://coinmarketcap.com/currencies/emphy/,EPY,1.59886e-05,7696897.92,0.148417
Bitsum,1141177.00445,https://coinmarketcap.com/currencies/bitsum/,BSM,1.61408e-07,761652954.0,0.00149829
bitJob,1120333.01694,https://coinmarketcap.com/currencies/student-coin/,STU,2.51209e-06,48043990.7945,0.0233189
Equal,1120294.93895,https://coinmarketcap.com/currencies/equal/,EQL,3.73548e-07,323082473.627,0.00346752
Bitdeal,1100285.30381,https://coinmarketcap.com/currencies/bitdeal/,BDL,6.75069e-07,175583793.0,0.00626644
Galactrum,1079558.22153,https://coinmarketcap.com/currencies/galactrum/,ORE,0.000130916,888342.498688,1.21525
NuShares,1058168.67201,https://coinmarketcap.com/currencies/nushares/,NSR,4.10405e-08,2777600756.0,0.000380965
Zetacoin,1052422.76195,https://coinmarketcap.com/currencies/zetacoin/,ZET,6.74773e-07,168019611.755,0.00626369
BigUp,1028548.57991,https://coinmarketcap.com/currencies/bigup/,BIGUP,5.1836e-08,2137572488.88,0.000481176
MagicCoin,1022443.7732,https://coinmarketcap.com/currencies/magiccoin/,MAGE,1.493e-05,7377471.4857,0.13859
StarCredits,1015060.5,https://coinmarketcap.com/currencies/starcredits/,STRC,2.43e-05,4500000.0,0.225569
Moin,1011366.60895,https://coinmarketcap.com/currencies/moin/,MOIN,1.43577e-05,7588398.75262,0.133278
Digitalcoin,1007304.68909,https://coinmarketcap.com/currencies/digitalcoin/,DGC,3.74574e-06,28970178.344,0.0347704
Jetcoin,1002865.7259,https://coinmarketcap.com/currencies/jetcoin/,JET,1.58325e-05,6823701.25404,0.146968
MCAP,1002862.882,https://coinmarketcap.com/currencies/mcap/,MCAP,1.0299e-05,10490000.0,0.0956018
PetroDollar,998423.074791,https://coinmarketcap.com/currencies/petrodollar/,XPD,1.68077e-06,63993274.8873,0.015602
Ethereum Cash,987308.79,https://coinmarketcap.com/currencies/ethereumcash/,ECASH,7.54331e-06,14100000.0,0.0700219
PopularCoin,959249.136727,https://coinmarketcap.com/currencies/popularcoin/,POP,3e-08,3444588971.3,0.00027848
Bata,952948.736583,https://coinmarketcap.com/currencies/bata/,BTA,2.04583e-05,5017949.41015,0.189908
TittieCoin,935042.056397,https://coinmarketcap.com/currencies/tittiecoin/,TTC,7.99561e-08,1259816434.0,0.000742205
Wild Crypto,929259.964903,https://coinmarketcap.com/currencies/wild-crypto/,WILD,4.10722e-06,24373456.4929,0.0381259
InsaneCoin,926200.58783,https://coinmarketcap.com/currencies/insanecoin-insn/,INSN,5.09474e-06,19584430.3208,0.0472927
DROXNE,923389.720822,https://coinmarketcap.com/currencies/droxne/,DRXNE,1.38e-06,72082943.9912,0.0128101
Adzcoin,920398.70686,https://coinmarketcap.com/currencies/adzcoin/,ADZ,2.27642e-06,43556180.0202,0.0211313
Bit20,888451.36,https://coinmarketcap.com/currencies/bit20/,BTWTY,94.2037,1.016,874460.0
Leviar,877570.70819,https://coinmarketcap.com/currencies/leviar/,XLC,8.09e-06,11685875.7867,0.0750967
Machinecoin,862938.150975,https://coinmarketcap.com/currencies/machinecoin/,MAC,4.3369e-06,21435250.0,0.0402579
FujiCoin,851998.73873,https://coinmarketcap.com/currencies/fujicoin/,FJC,7.00137e-08,1310942755.0,0.000649913
GreenMed,851951.653642,https://coinmarketcap.com/currencies/greenmed/,GRMD,8.53172e-06,10757372.8,0.079197
DraftCoin,834684.846302,https://coinmarketcap.com/currencies/draftcoin/,DFT,1.15081e-05,7813499.01992,0.106826
Octoin Coin,832457.933024,https://coinmarketcap.com/currencies/octoin-coin/,OCC,0.000241943,370661.67366,2.24587
Piggycoin,828501.57084,https://coinmarketcap.com/currencies/piggycoin/,PIGGY,1.82238e-07,489759448.373,0.00169165
Unify,827349.402002,https://coinmarketcap.com/currencies/unify/,UNIFY,4.99017e-06,17860830.75,0.046322
DeusCoin,823831.341845,https://coinmarketcap.com/currencies/deuscoin/,DEUS,8.01e-06,11079837.4514,0.0743541
Startcoin,820267.259882,https://coinmarketcap.com/currencies/startcoin/,START,1.96021e-06,45079785.0,0.0181959
Guncoin,787630.914283,https://coinmarketcap.com/currencies/guncoin/,GUN,4e-07,212124478.0,0.00371306
HoboNickels,780100.330222,https://coinmarketcap.com/currencies/hobonickels/,HBN,1.31e-06,64151405.0,0.0121603
DRP Utility,775933.561581,https://coinmarketcap.com/currencies/drp-utility/,DRPU,2.36773e-05,3530372.73,0.219788
Happycoin,769659.514591,https://coinmarketcap.com/currencies/happycoin/,HPC,5.78685e-06,14327963.5162,0.0537173
Veros,765531.4785,https://coinmarketcap.com/currencies/veros/,VRS,9.04762e-06,9115000.0,0.0839859
Peerguess,750383.900369,https://coinmarketcap.com/currencies/guess/,GUESS,5.85e-06,13818334.0,0.0543035
Authorship,729305.825115,https://coinmarketcap.com/currencies/authorship/,ATS,8.1441e-07,96470428.1563,0.00755989
ICO OpenLedger,729097.745132,https://coinmarketcap.com/currencies/ico-openledger/,ICOO,0.000168567,465951.5866,1.56475
FirstCoin,728798.759144,https://coinmarketcap.com/currencies/firstcoin/,FRST,2.51581e-06,31207527.8074,0.0233533
Soma,719534.538741,https://coinmarketcap.com/currencies/soma/,SCT,1.729e-05,4483165.03574,0.160497
Suretly,719411.459903,https://coinmarketcap.com/currencies/suretly/,SUR,0.000349907,221488.902611,3.24807
BitBar,706800.222525,https://coinmarketcap.com/currencies/bitbar/,BTB,0.00204365,37257.859441,18.9705
Elementrem,702544.568943,https://coinmarketcap.com/currencies/elementrem/,ELE,2.9e-06,26097785.9687,0.0269197
iEthereum,691379.1288,https://coinmarketcap.com/currencies/iethereum/,IETH,4.14196e-06,17982000.0,0.0384484
Regalcoin,681351.428523,https://coinmarketcap.com/currencies/regalcoin/,REC,5.73486e-06,12799009.4529,0.0532347
CryptoCarbon,679657.903022,https://coinmarketcap.com/currencies/cryptocarbon/,CCRB,2.05547e-05,3562111.0,0.190802
Bitcoin Scrypt,678740.383991,https://coinmarketcap.com/currencies/bitcoin-scrypt/,BTCS,4.25e-06,17204512.5,0.0394513
Minereum,675848.260036,https://coinmarketcap.com/currencies/minereum/,MNE,2.57362e-05,2828988.82816,0.238901
Copico,656306.962122,https://coinmarketcap.com/currencies/copico/,XCPO,4.49e-06,15746668.2851,0.0416791
ArbitrageCT,644889.491574,https://coinmarketcap.com/currencies/arbitragect/,ARCT,8.10445e-07,85721472.0,0.00752308
Biotron,640947.795374,https://coinmarketcap.com/currencies/biotron/,BTRN,3.56164e-06,19386531.0217,0.0330615
AdCoin,639052.908909,https://coinmarketcap.com/currencies/adcoin/,ACC,1.11388e-05,6180574.95778,0.103397
Qbic,637399.295551,https://coinmarketcap.com/currencies/qbic/,QBIC,4.2026e-05,1633883.76073,0.390113
RouletteToken,633577.645687,https://coinmarketcap.com/currencies/roulettetoken/,RLT,6.68005e-06,10217577.0085,0.0620086
Sugar Exchange,627322.5,https://coinmarketcap.com/currencies/sugar-exchange/,SGR,1.93086e-05,3500000.0,0.179235
Trollcoin,625982.53985,https://coinmarketcap.com/currencies/trollcoin/,TROLL,1.176e-07,573433128.0,0.00109164
Bitcoin Fast,618562.335176,https://coinmarketcap.com/currencies/bitcoinfast/,BCF,6.04e-06,11032516.9649,0.0560672
Centurion,606542.472476,https://coinmarketcap.com/currencies/centurion/,CNT,8.84452e-07,73877868.578,0.00821007
Cream,606013.485261,https://coinmarketcap.com/currencies/cream/,CRM,1.44727e-06,45108748.7633,0.0134345
OP Coin,596010.66663,https://coinmarketcap.com/currencies/op-coin/,OPC,4.49717e-07,142772092.539,0.00417456
Accelerator Network,588334.372974,https://coinmarketcap.com/currencies/accelerator-network/,ACC,0.000174819,362547.217105,1.62278
LanaCoin,584566.314139,https://coinmarketcap.com/currencies/lanacoin/,LANA,7e-08,899628976.523,0.000649786
Aerium,578731.566477,https://coinmarketcap.com/currencies/aerium/,AERM,5.61486e-07,111036585.486,0.00521208
VoteCoin,566925.588,https://coinmarketcap.com/currencies/votecoin/,VOT,2.15124e-06,28390000.0,0.0199692
Litecoin Plus,562809.7864,https://coinmarketcap.com/currencies/litecoin-plus/,LCP,4.399e-05,1378273.67709,0.408344
Mao Zedong,552536.518396,https://coinmarketcap.com/currencies/mao-zedong/,MAO,9.51e-06,6259051.16106,0.088278
Intelligent Trading Foundation,544113.920246,https://coinmarketcap.com/currencies/intelligent-trading-foundation/,ITT,5.98131e-06,9799899.14424,0.0555224
bitBTC,540322.81339,https://coinmarketcap.com/currencies/bitbtc/,BITBTC,1.13988,51.0649,10581.1
Nyancoin,539466.272663,https://coinmarketcap.com/currencies/nyancoin/,NYAN,1.80033e-07,322805606.017,0.00167118
Elcoin,538269.166997,https://coinmarketcap.com/currencies/elcoin-el/,EL,5.17323e-06,11208967.0,0.0480213
BlazeCoin,508219.667575,https://coinmarketcap.com/currencies/blazecoin/,BLZ,8.99659e-08,608557393.5,0.000835122
CrowdCoin,484266.9117,https://coinmarketcap.com/currencies/crowdcoin/,CRC,3.75506e-05,1389300.0,0.348569
MojoCoin,483355.384034,https://coinmarketcap.com/currencies/mojocoin/,MOJO,4.2673e-06,12202308.0,0.0396118
DaxxCoin,481735.709023,https://coinmarketcap.com/currencies/daxxcoin/,DAXX,1e-07,518963560.0,0.000928265
WhaleCoin,465195.618176,https://coinmarketcap.com/currencies/whalecoin/,WHL,5.49e-06,9128320.0,0.0509618
Dashcoin,463161.982008,https://coinmarketcap.com/currencies/dashcoin/,DSH,2.839e-06,17574970.3838,0.0263535
TrumpCoin,451176.931386,https://coinmarketcap.com/currencies/trumpcoin/,TRUMP,7.36483e-06,6599511.61389,0.0683652
Bitair,448898.8,https://coinmarketcap.com/currencies/bitair/,BTCA,6.90841e-08,700000000.0,0.000641284
Zlancer,447264.50016,https://coinmarketcap.com/currencies/zcash-gold/,ZCG,2.4e-05,2007615.0,0.222784
Phantomx,442805.488883,https://coinmarketcap.com/currencies/phantomx/,PNX,2.02319e-06,23577939.2925,0.0187805
ERC20,438533.917123,https://coinmarketcap.com/currencies/erc20/,ERC20,3e-08,1574741156.0,0.00027848
Atomic Coin,436397.312618,https://coinmarketcap.com/currencies/atomic-coin/,ATOM,2.98156e-06,15767678.6835,0.0276767
Crystal Clear ,426811.411968,https://coinmarketcap.com/currencies/crystal-clear/,CCT,8.88668e-06,5173973.37885,0.082492
Senderon,421903.036958,https://coinmarketcap.com/currencies/senderon/,SDRN,1.03e-06,44126901.0,0.00956113
Pakcoin,413269.084211,https://coinmarketcap.com/currencies/pakcoin/,PAK,8.2182e-07,54173150.0,0.00762867
Kubera Coin,413177.937702,https://coinmarketcap.com/currencies/kubera-coin/,KBR,3.89001e-07,114423294.0,0.00361096
BlockPay,412764.67502,https://coinmarketcap.com/currencies/blockpay/,BLOCKPAY,8.19156e-06,5428300.0,0.0760394
IslaCoin,402566.605088,https://coinmarketcap.com/currencies/islacoin/,ISL,2.865e-05,1513704.2019,0.265948
Blakecoin,396805.962533,https://coinmarketcap.com/currencies/blakecoin/,BLC,2.82668e-06,15122697.1402,0.0262391
Safe Trade Coin,394401.284566,https://coinmarketcap.com/currencies/safe-trade-coin/,XSTC,1.3e-07,326829322.201,0.00120675
TEKcoin,393785.914291,https://coinmarketcap.com/currencies/tekcoin/,TEK,3e-08,1414054561.52,0.00027848
PlusCoin,390666.637786,https://coinmarketcap.com/currencies/pluscoin/,PLC,8.1367e-09,5172323624.01,7.55302e-05
Cabbage,389871.148136,https://coinmarketcap.com/currencies/cabbage/,CAB,4e-06,10499995.91,0.0371306
HomeBlockCoin,385463.5,https://coinmarketcap.com/currencies/homeblockcoin/,HBC,8.30503e-06,5000000.0,0.0770927
Bitcoin Red,382499.223594,https://coinmarketcap.com/currencies/bitcoin-red/,BTCRED,2.00515e-06,20550000.999,0.0186131
CryptoInsight,378549.967772,https://coinmarketcap.com/currencies/trackr/,TKR,3.25468e-06,12529746.9482,0.0302121
Impact,367041.260767,https://coinmarketcap.com/currencies/impact/,IMX,3.6e-07,109834716.068,0.00334176
HOdlcoin,366129.742032,https://coinmarketcap.com/currencies/hodlcoin/,HODL,2.4e-07,164342925.0,0.00222784
SmartCoin,355368.627188,https://coinmarketcap.com/currencies/smartcoin/,SMC,1.5665e-06,24438573.3867,0.0145413
C-Bit,351165.22936,https://coinmarketcap.com/currencies/c-bit/,XCT,2.4e-07,157625875.0,0.00222784
Desire,350501.189076,https://coinmarketcap.com/currencies/desire/,DSR,1.26023e-05,2996172.0,0.116983
8Bit,340550.805121,https://coinmarketcap.com/currencies/8bit/,8BIT,2.49937e-05,1467840.78618,0.232008
Bolivarcoin,340070.84975,https://coinmarketcap.com/currencies/bolivarcoin/,BOLI,3.62252e-06,10113149.9988,0.0336266
Cryptojacks,339127.797844,https://coinmarketcap.com/currencies/cryptojacks/,CJ,8.98581e-08,406568580.908,0.000834122
